suite,seed,n_train,n_test,context_bins,model,brier,log_loss,accuracy,f1,auc,blocked_false_positive_rate,affordance_loss_rate,accessible_prediction_variance,ece,reliability_slope,mean_prediction,positive_rate,access_rate
support_burden,6,80,3000,8,object_only,0.08309129408563752,0.30251047482005283,0.9376666666666666,0.0,0.6103594655067858,0.0,1.0,4.333342374871281e-34,0.12066801346801351,0.15794127472840835,0.1830013468013468,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,8,access_only,0.03195084848484848,0.12583794791241992,0.9596666666666667,0.7027027027027027,0.8837045725442036,0.0,0.0,3.0814879110195774e-33,0.013066666666666681,1.1843632055306523,0.04926666666666666,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,8,context_table,0.07994774243586962,0.33461486829841014,0.9343333333333333,0.0,0.5854654953795498,0.002158273381294964,0.9941176470588236,0.014597834411368436,0.11836464983164979,0.14575237596638582,0.18069798316498314,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,8,monolithic_logistic,0.056184397620626804,0.2857054886720329,0.9393333333333334,0.07142857142857142,0.7943714343831447,0.0,0.9470588235294117,0.020959005297702553,0.05175429835374671,1.3103915259504237,0.010890992462411405,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,12,conserved_quotient,0.025421746419871136,0.11124298971092793,0.966,0.6577181208053692,0.8910045225471502,0.0,0.34705882352941175,3.158525108795067e-32,0.015676859504132234,1.173681695705531,0.0500504132231405,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,12,object_only,0.08309129408563752,0.30251047482005283,0.9376666666666666,0.0,0.6103594655067858,0.0,1.0,4.333342374871281e-34,0.12066801346801351,0.15794127472840835,0.1830013468013468,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,12,access_only,0.03195084848484848,0.12583794791241992,0.9596666666666667,0.7027027027027027,0.8837045725442036,0.0,0.0,3.0814879110195774e-33,0.013066666666666681,1.1843632055306523,0.04926666666666666,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,12,context_table,0.0788799345077026,0.3282836960705739,0.936,0.0,0.5801007925388427,0.0007194244604316547,0.9941176470588236,0.010665310441055476,0.11849902558922557,0.17245379806130062,0.18083235892255892,0.06233333333333333,0.07333333333333333
support_burden,7,80,3000,4,conserved_quotient,0.027184850231481476,0.11054814641837178,0.969,0.7737226277372263,0.9114921687944685,0.0,0.0,1.8488927466117464e-32,0.010566944444444455,0.9563195084357345,0.06972472222222222,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,4,object_only,0.08511293981481481,0.31404857007707127,0.9296666666666666,0.0,0.5924000686515577,0.0,1.0,3.659266894335748e-33,0.11805277777777776,0.21790865394492692,0.1883861111111111,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,4,access_only,0.031014566666666663,0.11861912936510578,0.9593333333333334,0.7426160337552743,0.9062005611075331,0.0,0.0,9.244463733058732e-32,0.005243333333333345,0.9513243436628712,0.07049,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,4,context_table,0.08280658923078231,0.36315635320512124,0.9296666666666666,0.0,0.5597141104440431,0.0,1.0,0.005032045096990562,0.10819923809523807,0.20850006505942092,0.1785325714285714,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,8,conserved_quotient,0.027184850231481476,0.11054814641837178,0.969,0.7737226277372263,0.9114921687944685,0.0,0.0,1.8488927466117464e-32,0.010566944444444455,0.9563195084357345,0.06972472222222222,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,8,object_only,0.08511293981481481,0.31404857007707127,0.9296666666666666,0.0,0.5924000686515577,0.0,1.0,3.659266894335748e-33,0.11805277777777776,0.21790865394492692,0.1883861111111111,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,8,access_only,0.031014566666666663,0.11861912936510578,0.9593333333333334,0.7426160337552743,0.9062005611075331,0.0,0.0,9.244463733058732e-32,0.005243333333333345,0.9513243436628712,0.07049,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,8,context_table,0.08254548059259259,0.36098906791474983,0.9293333333333333,0.018518518518518517,0.5399428016972568,0.0014614541468761417,0.995,0.005345545411073435,0.10786138888888888,0.1965644138893448,0.1781947222222222,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,8,monolithic_logistic,0.03792900750491022,0.17201933837234237,0.954,0.6187845303867403,0.9022140127345241,0.0010960906101571063,0.345,0.07572430097126795,0.023279330116511926,0.9029323303959512,0.05677692221998773,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,12,conserved_quotient,0.027184850231481476,0.11054814641837178,0.969,0.7737226277372263,0.9114921687944685,0.0,0.0,1.8488927466117464e-32,0.010566944444444455,0.9563195084357345,0.06972472222222222,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,12,object_only,0.08511293981481481,0.31404857007707127,0.9296666666666666,0.0,0.5924000686515577,0.0,1.0,3.659266894335748e-33,0.11805277777777776,0.21790865394492692,0.1883861111111111,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,12,access_only,0.031014566666666663,0.11861912936510578,0.9593333333333334,0.7426160337552743,0.9062005611075331,0.0,0.0,9.244463733058732e-32,0.005243333333333345,0.9513243436628712,0.07049,0.07033333333333333,0.08766666666666667
support_burden,7,80,3000,12,context_table,0.08343757618259258,0.352661481449764,0.9283333333333333,0.027149321266968326,0.542627689348303,0.0021921812203142127,0.98,0.008053358894033878,0.11509424444444442,0.24158321978857594,0.18542757777777777,0.07033333333333333,0.08766666666666667
support_burden,8,80,3000,4,conserved_quotient,0.029140305555555558,0.1187625279533998,0.9683333333333334,0.7775175644028103,0.9015022026504049,0.0,0.0,3.851859888774472e-33,0.013973333333333334,0.9789176028809443,0.07009666666666667,0.073,0.09233333333333334
support_burden,8,80,3000,4,object_only,0.09464230439821357,0.3367786834761671,0.927,0.0,0.5330249786959456,0.0,1.0,6.223161132801256e-33,0.11806378446115284,0.113835021990594,0.18557431077694234,0.073,0.09233333333333334
support_burden,8,80,3000,4,access_only,0.033414933333333334,0.12691208353293534,0.9553333333333334,0.7298387096774194,0.8964483391047208,0.0,0.0,6.162975822039155e-33,0.003906666666666662,0.9991787600212655,0.06909333333333334,0.073,0.09233333333333334
support_burden,8,80,3000,4,context_table,0.12152055218288016,0.6460696995956752,0.8653333333333333,0.15833333333333333,0.5665745543388847,0.08079324274697025,0.8028846153846154,0.022657201681660827,0.15094624160401005,0.09307359659727914,0.22394624160401,0.073,0.09233333333333334
