suite,seed,changed_class,magnitude,class,is_changed,residual,accessible_support,residual_auc,detected_changed_class
residual_diagnostics,4,slot,0.2,flat,0,0.07936287447330648,23,1.0,1
residual_diagnostics,4,slot,0.35,handle,0,0.07783909381353482,21,1.0,1
residual_diagnostics,4,slot,0.35,slot,1,0.23897879125767668,35,1.0,1
residual_diagnostics,4,slot,0.35,button,0,0.03903365005601411,35,1.0,1
residual_diagnostics,4,slot,0.35,flat,0,0.07936287447330648,23,1.0,1
residual_diagnostics,4,slot,0.55,handle,0,0.07783909381353482,21,1.0,1
residual_diagnostics,4,slot,0.55,slot,1,0.5818359341148195,35,1.0,1
residual_diagnostics,4,slot,0.55,button,0,0.03903365005601411,35,1.0,1
residual_diagnostics,4,slot,0.55,flat,0,0.07936287447330648,23,1.0,1
residual_diagnostics,4,button,0.0,handle,0,0.018315284289725287,24,,0
residual_diagnostics,4,button,0.0,slot,0,0.12469307697196241,28,,0
residual_diagnostics,4,button,0.0,button,0,0.0752520642297001,35,,0
residual_diagnostics,4,button,0.0,flat,0,0.004488057203712148,42,,0
residual_diagnostics,4,button,0.1,handle,0,0.018315284289725287,24,1.0,1
residual_diagnostics,4,button,0.1,slot,0,0.12469307697196241,28,1.0,1
residual_diagnostics,4,button,0.1,button,1,0.13239492137255726,35,1.0,1
residual_diagnostics,4,button,0.1,flat,0,0.004488057203712148,42,1.0,1
residual_diagnostics,4,button,0.2,handle,0,0.018315284289725287,24,1.0,1
residual_diagnostics,4,button,0.2,slot,0,0.12469307697196241,28,1.0,1
residual_diagnostics,4,button,0.2,button,1,0.27525206422970017,35,1.0,1
residual_diagnostics,4,button,0.2,flat,0,0.004488057203712148,42,1.0,1
residual_diagnostics,4,button,0.35,handle,0,0.018315284289725287,24,1.0,1
residual_diagnostics,4,button,0.35,slot,0,0.12469307697196241,28,1.0,1
residual_diagnostics,4,button,0.35,button,1,0.41810920708684296,35,1.0,1
residual_diagnostics,4,button,0.35,flat,0,0.004488057203712148,42,1.0,1
residual_diagnostics,4,button,0.55,handle,0,0.018315284289725287,24,1.0,1
residual_diagnostics,4,button,0.55,slot,0,0.12469307697196241,28,1.0,1
residual_diagnostics,4,button,0.55,button,1,0.5895377785154144,35,1.0,1
residual_diagnostics,4,button,0.55,flat,0,0.004488057203712148,42,1.0,1
residual_diagnostics,4,flat,0.0,handle,0,0.027981012006570993,27,,0
residual_diagnostics,4,flat,0.0,slot,0,0.08321842259408219,31,,0
residual_diagnostics,4,flat,0.0,button,0,0.07077968180204586,36,,0
residual_diagnostics,4,flat,0.0,flat,0,0.0796760271285242,38,,0
residual_diagnostics,4,flat,0.1,handle,0,0.027981012006570993,27,0.6666666666666666,0
residual_diagnostics,4,flat,0.1,slot,0,0.08321842259408219,31,0.6666666666666666,0
residual_diagnostics,4,flat,0.1,button,0,0.07077968180204586,36,0.6666666666666666,0
residual_diagnostics,4,flat,0.1,flat,1,0.07821870971358108,38,0.6666666666666666,0
residual_diagnostics,4,flat,0.2,handle,0,0.027981012006570993,27,1.0,1
residual_diagnostics,4,flat,0.2,slot,0,0.08321842259408219,31,1.0,1
residual_diagnostics,4,flat,0.2,button,0,0.07077968180204586,36,1.0,1
residual_diagnostics,4,flat,0.2,flat,1,0.1571660781346337,38,1.0,1
residual_diagnostics,4,flat,0.35,handle,0,0.027981012006570993,27,1.0,1
residual_diagnostics,4,flat,0.35,slot,0,0.08321842259408219,31,1.0,1
residual_diagnostics,4,flat,0.35,button,0,0.07077968180204586,36,1.0,1
residual_diagnostics,4,flat,0.35,flat,1,0.1571660781346337,38,1.0,1
residual_diagnostics,4,flat,0.55,handle,0,0.027981012006570993,27,1.0,1
residual_diagnostics,4,flat,0.55,slot,0,0.08321842259408219,31,1.0,1
residual_diagnostics,4,flat,0.55,button,0,0.07077968180204586,36,1.0,1
residual_diagnostics,4,flat,0.55,flat,1,0.1571660781346337,38,1.0,1
residual_diagnostics,5,handle,0.0,handle,0,0.007532691253621437,27,,0
residual_diagnostics,5,handle,0.0,slot,0,0.12498152254249817,30,,0
residual_diagnostics,5,handle,0.0,button,0,0.016274571544240057,43,,0
residual_diagnostics,5,handle,0.0,flat,0,0.1506986531986532,27,,0
residual_diagnostics,5,handle,0.1,handle,1,0.10357841985748972,27,0.3333333333333333,0
residual_diagnostics,5,handle,0.1,slot,0,0.12498152254249817,30,0.3333333333333333,0
residual_diagnostics,5,handle,0.1,button,0,0.016274571544240057,43,0.3333333333333333,0
residual_diagnostics,5,handle,0.1,flat,0,0.1506986531986532,27,0.3333333333333333,0
residual_diagnostics,5,handle,0.2,handle,1,0.25172656800563786,27,1.0,1
residual_diagnostics,5,handle,0.2,slot,0,0.12498152254249817,30,1.0,1
residual_diagnostics,5,handle,0.2,button,0,0.016274571544240057,43,1.0,1
residual_diagnostics,5,handle,0.2,flat,0,0.1506986531986532,27,1.0,1
residual_diagnostics,5,handle,0.35,handle,1,0.4739487902278601,27,1.0,1
residual_diagnostics,5,handle,0.35,slot,0,0.12498152254249817,30,1.0,1
residual_diagnostics,5,handle,0.35,button,0,0.016274571544240057,43,1.0,1
residual_diagnostics,5,handle,0.35,flat,0,0.1506986531986532,27,1.0,1
residual_diagnostics,5,handle,0.55,handle,1,0.6591339754130452,27,1.0,1
residual_diagnostics,5,handle,0.55,slot,0,0.12498152254249817,30,1.0,1
residual_diagnostics,5,handle,0.55,button,0,0.016274571544240057,43,1.0,1
residual_diagnostics,5,handle,0.55,flat,0,0.1506986531986532,27,1.0,1
residual_diagnostics,5,slot,0.0,handle,0,0.019106765327695507,32,,0
residual_diagnostics,5,slot,0.0,slot,0,0.02461197339246124,41,,0
residual_diagnostics,5,slot,0.0,button,0,0.07732108317214703,40,,0
residual_diagnostics,5,slot,0.0,flat,0,0.15334415584415584,28,,0
residual_diagnostics,5,slot,0.1,handle,0,0.019106765327695507,32,0.3333333333333333,0
residual_diagnostics,5,slot,0.1,slot,1,0.07294900221729494,41,0.3333333333333333,0
residual_diagnostics,5,slot,0.1,button,0,0.07732108317214703,40,0.3333333333333333,0
residual_diagnostics,5,slot,0.1,flat,0,0.15334415584415584,28,0.3333333333333333,0
residual_diagnostics,5,slot,0.2,handle,0,0.019106765327695507,32,0.6666666666666666,0
residual_diagnostics,5,slot,0.2,slot,1,0.09733924611973388,41,0.6666666666666666,0
residual_diagnostics,5,slot,0.2,button,0,0.07732108317214703,40,0.6666666666666666,0
residual_diagnostics,5,slot,0.2,flat,0,0.15334415584415584,28,0.6666666666666666,0
residual_diagnostics,5,slot,0.35,handle,0,0.019106765327695507,32,1.0,1
residual_diagnostics,5,slot,0.35,slot,1,0.17050997782705102,41,1.0,1
residual_diagnostics,5,slot,0.35,button,0,0.07732108317214703,40,1.0,1
residual_diagnostics,5,slot,0.35,flat,0,0.15334415584415584,28,1.0,1
residual_diagnostics,5,slot,0.55,handle,0,0.019106765327695507,32,1.0,1
residual_diagnostics,5,slot,0.55,slot,1,0.4388026607538803,41,1.0,1
residual_diagnostics,5,slot,0.55,button,0,0.07732108317214703,40,1.0,1
residual_diagnostics,5,slot,0.55,flat,0,0.15334415584415584,28,1.0,1
residual_diagnostics,5,button,0.0,handle,0,0.029504345783415653,36,,0
residual_diagnostics,5,button,0.0,slot,0,0.07766969458550887,31,,0
residual_diagnostics,5,button,0.0,button,0,0.09767891682785301,40,,0
residual_diagnostics,5,button,0.0,flat,0,0.01424641148325359,38,,0
residual_diagnostics,5,button,0.1,handle,0,0.029504345783415653,36,1.0,1
residual_diagnostics,5,button,0.1,slot,0,0.07766969458550887,31,1.0,1
residual_diagnostics,5,button,0.1,button,1,0.24767891682785292,40,1.0,1
residual_diagnostics,5,button,0.1,flat,0,0.01424641148325359,38,1.0,1
residual_diagnostics,5,button,0.2,handle,0,0.029504345783415653,36,1.0,1
residual_diagnostics,5,button,0.2,slot,0,0.07766969458550887,31,1.0,1
residual_diagnostics,5,button,0.2,button,1,0.27267891682785295,40,1.0,1
residual_diagnostics,5,button,0.2,flat,0,0.01424641148325359,38,1.0,1
residual_diagnostics,5,button,0.35,handle,0,0.029504345783415653,36,1.0,1
residual_diagnostics,5,button,0.35,slot,0,0.07766969458550887,31,1.0,1
residual_diagnostics,5,button,0.35,button,1,0.447678916827853,40,1.0,1
residual_diagnostics,5,button,0.35,flat,0,0.01424641148325359,38,1.0,1
residual_diagnostics,5,button,0.55,handle,0,0.029504345783415653,36,1.0,1
residual_diagnostics,5,button,0.55,slot,0,0.07766969458550887,31,1.0,1
residual_diagnostics,5,button,0.55,button,1,0.572678916827853,40,1.0,1
residual_diagnostics,5,button,0.55,flat,0,0.01424641148325359,38,1.0,1
residual_diagnostics,5,flat,0.0,handle,0,0.030324714045644185,39,,0
residual_diagnostics,5,flat,0.0,slot,0,0.08362062799513625,31,,0
residual_diagnostics,5,flat,0.0,button,0,0.007199131952634885,41,,0
residual_diagnostics,5,flat,0.0,flat,0,0.11950956937799043,38,,0
residual_diagnostics,5,flat,0.1,handle,0,0.030324714045644185,39,1.0,1
residual_diagnostics,5,flat,0.1,slot,0,0.08362062799513625,31,1.0,1
residual_diagnostics,5,flat,0.1,button,0,0.007199131952634885,41,1.0,1
residual_diagnostics,5,flat,0.1,flat,1,0.17214114832535884,38,1.0,1
residual_diagnostics,5,flat,0.2,handle,0,0.030324714045644185,39,1.0,1
residual_diagnostics,5,flat,0.2,slot,0,0.08362062799513625,31,1.0,1
residual_diagnostics,5,flat,0.2,button,0,0.007199131952634885,41,1.0,1
residual_diagnostics,5,flat,0.2,flat,1,0.19845693779904305,38,1.0,1
residual_diagnostics,5,flat,0.35,handle,0,0.030324714045644185,39,1.0,1
residual_diagnostics,5,flat,0.35,slot,0,0.08362062799513625,31,1.0,1
residual_diagnostics,5,flat,0.35,button,0,0.007199131952634885,41,1.0,1
residual_diagnostics,5,flat,0.35,flat,1,0.19845693779904305,38,1.0,1
residual_diagnostics,5,flat,0.55,handle,0,0.030324714045644185,39,1.0,1
residual_diagnostics,5,flat,0.55,slot,0,0.08362062799513625,31,1.0,1
residual_diagnostics,5,flat,0.55,button,0,0.007199131952634885,41,1.0,1
residual_diagnostics,5,flat,0.55,flat,1,0.19845693779904305,38,1.0,1
residual_diagnostics,6,handle,0.0,handle,0,0.027099677674390366,35,,0
residual_diagnostics,6,handle,0.0,slot,0,0.10617634220864258,32,,0
residual_diagnostics,6,handle,0.0,button,0,0.11508101371001256,29,,0
residual_diagnostics,6,handle,0.0,flat,0,0.07797805642633229,24,,0
residual_diagnostics,6,handle,0.1,handle,1,0.030043179468466796,35,0.0,0
residual_diagnostics,6,handle,0.1,slot,0,0.10617634220864258,32,0.0,0
residual_diagnostics,6,handle,0.1,button,0,0.11508101371001256,29,0.0,0
residual_diagnostics,6,handle,0.1,flat,0,0.07797805642633229,24,0.0,0
residual_diagnostics,6,handle,0.2,handle,1,0.11575746518275243,35,1.0,1
residual_diagnostics,6,handle,0.2,slot,0,0.10617634220864258,32,1.0,1
residual_diagnostics,6,handle,0.2,button,0,0.11508101371001256,29,1.0,1
residual_diagnostics,6,handle,0.2,flat,0,0.07797805642633229,24,1.0,1
residual_diagnostics,6,handle,0.35,handle,1,0.2871860366113239,35,1.0,1
residual_diagnostics,6,handle,0.35,slot,0,0.10617634220864258,32,1.0,1
residual_diagnostics,6,handle,0.35,button,0,0.11508101371001256,29,1.0,1
residual_diagnostics,6,handle,0.35,flat,0,0.07797805642633229,24,1.0,1
residual_diagnostics,6,handle,0.55,handle,1,0.5157574651827525,35,1.0,1
residual_diagnostics,6,handle,0.55,slot,0,0.10617634220864258,32,1.0,1
residual_diagnostics,6,handle,0.55,button,0,0.11508101371001256,29,1.0,1
residual_diagnostics,6,handle,0.55,flat,0,0.07797805642633229,24,1.0,1
residual_diagnostics,6,slot,0.0,handle,0,0.11281396338867611,29,,0
residual_diagnostics,6,slot,0.0,slot,0,0.07046205649435688,35,,0
residual_diagnostics,6,slot,0.0,button,0,0.10500012219262433,34,,0
residual_diagnostics,6,slot,0.0,flat,0,0.07394579836181617,31,,0
residual_diagnostics,6,slot,0.1,handle,0,0.11281396338867611,29,0.0,0
residual_diagnostics,6,slot,0.1,slot,1,0.013319199351499722,35,0.0,0
residual_diagnostics,6,slot,0.1,button,0,0.10500012219262433,34,0.0,0
residual_diagnostics,6,slot,0.1,flat,0,0.07394579836181617,31,0.0,0
residual_diagnostics,6,slot,0.2,handle,0,0.11281396338867611,29,1.0,1
residual_diagnostics,6,slot,0.2,slot,1,0.21525222921992887,35,1.0,1
residual_diagnostics,6,slot,0.2,button,0,0.10500012219262433,34,1.0,1
residual_diagnostics,6,slot,0.2,flat,0,0.07394579836181617,31,1.0,1
residual_diagnostics,6,slot,0.35,handle,0,0.11281396338867611,29,1.0,1
residual_diagnostics,6,slot,0.35,slot,1,0.3866808006485003,35,1.0,1
residual_diagnostics,6,slot,0.35,button,0,0.10500012219262433,34,1.0,1
residual_diagnostics,6,slot,0.35,flat,0,0.07394579836181617,31,1.0,1
residual_diagnostics,6,slot,0.55,handle,0,0.11281396338867611,29,1.0,1
residual_diagnostics,6,slot,0.55,slot,1,0.5295379435056431,35,1.0,1
residual_diagnostics,6,slot,0.55,button,0,0.10500012219262433,34,1.0,1
residual_diagnostics,6,slot,0.55,flat,0,0.07394579836181617,31,1.0,1
residual_diagnostics,6,button,0.0,handle,0,0.03173288230759508,37,,0
residual_diagnostics,6,button,0.0,slot,0,0.031176342208642627,40,,0
residual_diagnostics,6,button,0.0,button,0,0.018312815691076345,38,,0
residual_diagnostics,6,button,0.0,flat,0,0.2029780564263323,29,,0
residual_diagnostics,6,button,0.1,handle,0,0.03173288230759508,37,0.6666666666666666,0
residual_diagnostics,6,button,0.1,slot,0,0.031176342208642627,40,0.6666666666666666,0
residual_diagnostics,6,button,0.1,button,1,0.097260184112129,38,0.6666666666666666,0
residual_diagnostics,6,button,0.1,flat,0,0.2029780564263323,29,0.6666666666666666,0
residual_diagnostics,6,button,0.2,handle,0,0.03173288230759508,37,1.0,1
residual_diagnostics,6,button,0.2,slot,0,0.031176342208642627,40,1.0,1
residual_diagnostics,6,button,0.2,button,1,0.2551549209542343,38,1.0,1
residual_diagnostics,6,button,0.2,flat,0,0.2029780564263323,29,1.0,1
residual_diagnostics,6,button,0.35,handle,0,0.03173288230759508,37,1.0,1
residual_diagnostics,6,button,0.35,slot,0,0.031176342208642627,40,1.0,1
residual_diagnostics,6,button,0.35,button,1,0.43936544727002375,38,1.0,1
residual_diagnostics,6,button,0.35,flat,0,0.2029780564263323,29,1.0,1
residual_diagnostics,6,button,0.55,handle,0,0.03173288230759508,37,1.0,1
residual_diagnostics,6,button,0.55,slot,0,0.031176342208642627,40,1.0,1
residual_diagnostics,6,button,0.55,button,1,0.7025233420068658,38,1.0,1
residual_diagnostics,6,button,0.55,flat,0,0.2029780564263323,29,1.0,1
residual_diagnostics,6,flat,0.0,handle,0,0.05875990933462205,37,,0
residual_diagnostics,6,flat,0.0,slot,0,0.022843008875309212,36,,0
residual_diagnostics,6,flat,0.0,button,0,0.07147046604266971,34,,0
residual_diagnostics,6,flat,0.0,flat,0,0.06531462650049699,41,,0
residual_diagnostics,6,flat,0.1,handle,0,0.05875990933462205,37,1.0,1
residual_diagnostics,6,flat,0.1,slot,0,0.022843008875309212,36,1.0,1
residual_diagnostics,6,flat,0.1,button,0,0.07147046604266971,34,1.0,1
residual_diagnostics,6,flat,0.1,flat,1,0.17858781252389327,41,1.0,1
residual_diagnostics,6,flat,0.2,handle,0,0.05875990933462205,37,1.0,1
residual_diagnostics,6,flat,0.2,slot,0,0.022843008875309212,36,1.0,1
residual_diagnostics,6,flat,0.2,button,0,0.07147046604266971,34,1.0,1
residual_diagnostics,6,flat,0.2,flat,1,0.17858781252389327,41,1.0,1
residual_diagnostics,6,flat,0.35,handle,0,0.05875990933462205,37,1.0,1
residual_diagnostics,6,flat,0.35,slot,0,0.022843008875309212,36,1.0,1
residual_diagnostics,6,flat,0.35,button,0,0.07147046604266971,34,1.0,1
residual_diagnostics,6,flat,0.35,flat,1,0.17858781252389327,41,1.0,1
residual_diagnostics,6,flat,0.55,handle,0,0.05875990933462205,37,1.0,1
residual_diagnostics,6,flat,0.55,slot,0,0.022843008875309212,36,1.0,1
residual_diagnostics,6,flat,0.55,button,0,0.07147046604266971,34,1.0,1
residual_diagnostics,6,flat,0.55,flat,1,0.17858781252389327,41,1.0,1
residual_diagnostics,7,handle,0.0,handle,0,0.015705664478670722,26,,0
residual_diagnostics,7,handle,0.0,slot,0,0.08743791995325734,35,,0
residual_diagnostics,7,handle,0.0,button,0,0.10861063206204702,28,,0
residual_diagnostics,7,handle,0.0,flat,0,0.016418711656441737,25,,0
residual_diagnostics,7,handle,0.1,handle,1,0.06121741244440626,26,0.3333333333333333,0
residual_diagnostics,7,handle,0.1,slot,0,0.08743791995325734,35,0.3333333333333333,0
residual_diagnostics,7,handle,0.1,button,0,0.10861063206204702,28,0.3333333333333333,0
residual_diagnostics,7,handle,0.1,flat,0,0.016418711656441737,25,0.3333333333333333,0
residual_diagnostics,7,handle,0.2,handle,1,0.17660202782902168,26,1.0,1
residual_diagnostics,7,handle,0.2,slot,0,0.08743791995325734,35,1.0,1
residual_diagnostics,7,handle,0.2,button,0,0.10861063206204702,28,1.0,1
residual_diagnostics,7,handle,0.2,flat,0,0.016418711656441737,25,1.0,1
residual_diagnostics,7,handle,0.35,handle,1,0.291986643213637,26,1.0,1
residual_diagnostics,7,handle,0.35,slot,0,0.08743791995325734,35,1.0,1
residual_diagnostics,7,handle,0.35,button,0,0.10861063206204702,28,1.0,1
residual_diagnostics,7,handle,0.35,flat,0,0.016418711656441737,25,1.0,1
residual_diagnostics,7,handle,0.55,handle,1,0.44583279705979084,26,1.0,1
residual_diagnostics,7,handle,0.55,slot,0,0.08743791995325734,35,1.0,1
residual_diagnostics,7,handle,0.55,button,0,0.10861063206204702,28,1.0,1
residual_diagnostics,7,handle,0.55,flat,0,0.016418711656441737,25,1.0,1
residual_diagnostics,7,slot,0.0,handle,0,0.05814598278105798,29,,0
residual_diagnostics,7,slot,0.0,slot,0,0.04458077709611441,40,,0
residual_diagnostics,7,slot,0.0,button,0,0.040198891747476706,24,,0
residual_diagnostics,7,slot,0.0,flat,0,0.0569146216768916,30,,0
residual_diagnostics,7,slot,0.1,handle,0,0.05814598278105798,29,1.0,1
residual_diagnostics,7,slot,0.1,slot,1,0.08041922290388559,40,1.0,1
residual_diagnostics,7,slot,0.1,button,0,0.040198891747476706,24,1.0,1
residual_diagnostics,7,slot,0.1,flat,0,0.0569146216768916,30,1.0,1
residual_diagnostics,7,slot,0.2,handle,0,0.05814598278105798,29,1.0,1
residual_diagnostics,7,slot,0.2,slot,1,0.08041922290388559,40,1.0,1
residual_diagnostics,7,slot,0.2,button,0,0.040198891747476706,24,1.0,1
residual_diagnostics,7,slot,0.2,flat,0,0.0569146216768916,30,1.0,1
residual_diagnostics,7,slot,0.35,handle,0,0.05814598278105798,29,1.0,1
residual_diagnostics,7,slot,0.35,slot,1,0.23041922290388556,40,1.0,1
residual_diagnostics,7,slot,0.35,button,0,0.040198891747476706,24,1.0,1
residual_diagnostics,7,slot,0.35,flat,0,0.0569146216768916,30,1.0,1
residual_diagnostics,7,slot,0.55,handle,0,0.05814598278105798,29,1.0,1
residual_diagnostics,7,slot,0.55,slot,1,0.5054192229038855,40,1.0,1
residual_diagnostics,7,slot,0.55,button,0,0.040198891747476706,24,1.0,1
residual_diagnostics,7,slot,0.55,flat,0,0.0569146216768916,30,1.0,1
residual_diagnostics,7,button,0.0,handle,0,0.037073185846192014,36,,0
residual_diagnostics,7,button,0.0,slot,0,0.011247443762781084,27,,0
residual_diagnostics,7,button,0.0,button,0,0.04179035556435118,31,,0
residual_diagnostics,7,button,0.0,flat,0,0.04966824486529739,23,,0
residual_diagnostics,7,button,0.1,handle,0,0.037073185846192014,36,1.0,1
residual_diagnostics,7,button,0.1,slot,0,0.011247443762781084,27,1.0,1
residual_diagnostics,7,button,0.1,button,1,0.1063064845966093,31,1.0,1
residual_diagnostics,7,button,0.1,flat,0,0.04966824486529739,23,1.0,1
residual_diagnostics,7,button,0.2,handle,0,0.037073185846192014,36,1.0,1
residual_diagnostics,7,button,0.2,slot,0,0.011247443762781084,27,1.0,1
residual_diagnostics,7,button,0.2,button,1,0.20308067814499642,31,1.0,1
residual_diagnostics,7,button,0.2,flat,0,0.04966824486529739,23,1.0,1
residual_diagnostics,7,button,0.35,handle,0,0.037073185846192014,36,1.0,1
residual_diagnostics,7,button,0.35,slot,0,0.011247443762781084,27,1.0,1
residual_diagnostics,7,button,0.35,button,1,0.4288871297578996,31,1.0,1
residual_diagnostics,7,button,0.35,flat,0,0.04966824486529739,23,1.0,1
residual_diagnostics,7,button,0.55,handle,0,0.037073185846192014,36,1.0,1
residual_diagnostics,7,button,0.55,slot,0,0.011247443762781084,27,1.0,1
residual_diagnostics,7,button,0.55,button,1,0.5579193878224158,31,1.0,1
residual_diagnostics,7,button,0.55,flat,0,0.04966824486529739,23,1.0,1
residual_diagnostics,7,flat,0.0,handle,0,0.033805211989982875,34,,0
residual_diagnostics,7,flat,0.0,slot,0,0.1445807770961145,35,,0
residual_diagnostics,7,flat,0.0,button,0,0.07579209924351427,37,,0
residual_diagnostics,7,flat,0.0,flat,0,0.09858128834355825,24,,0
residual_diagnostics,7,flat,0.1,handle,0,0.033805211989982875,34,0.6666666666666666,0
residual_diagnostics,7,flat,0.1,slot,0,0.1445807770961145,35,0.6666666666666666,0
residual_diagnostics,7,flat,0.1,button,0,0.07579209924351427,37,0.6666666666666666,0
residual_diagnostics,7,flat,0.1,flat,1,0.1402479550102249,24,0.6666666666666666,0
residual_diagnostics,7,flat,0.2,handle,0,0.033805211989982875,34,1.0,1
residual_diagnostics,7,flat,0.2,slot,0,0.1445807770961145,35,1.0,1
residual_diagnostics,7,flat,0.2,button,0,0.07579209924351427,37,1.0,1
residual_diagnostics,7,flat,0.2,flat,1,0.1819146216768916,24,1.0,1
residual_diagnostics,7,flat,0.35,handle,0,0.033805211989982875,34,1.0,1
residual_diagnostics,7,flat,0.35,slot,0,0.1445807770961145,35,1.0,1
residual_diagnostics,7,flat,0.35,button,0,0.07579209924351427,37,1.0,1
residual_diagnostics,7,flat,0.35,flat,1,0.1819146216768916,24,1.0,1
residual_diagnostics,7,flat,0.55,handle,0,0.033805211989982875,34,1.0,1
residual_diagnostics,7,flat,0.55,slot,0,0.1445807770961145,35,1.0,1
residual_diagnostics,7,flat,0.55,button,0,0.07579209924351427,37,1.0,1
residual_diagnostics,7,flat,0.55,flat,1,0.1819146216768916,24,1.0,1
residual_diagnostics,8,handle,0.0,handle,0,0.10807228915662648,23,,0
residual_diagnostics,8,handle,0.0,slot,0,0.042792413066385704,39,,0
residual_diagnostics,8,handle,0.0,button,0,0.05553908747457137,37,,0
residual_diagnostics,8,handle,0.0,flat,0,0.07830517153097796,31,,0
residual_diagnostics,8,handle,0.1,handle,1,0.28323205866946044,23,1.0,1
residual_diagnostics,8,handle,0.1,slot,0,0.042792413066385704,39,1.0,1
residual_diagnostics,8,handle,0.1,button,0,0.05553908747457137,37,1.0,1
residual_diagnostics,8,handle,0.1,flat,0,0.07830517153097796,31,1.0,1
residual_diagnostics,8,handle,0.2,handle,1,0.37018858040859093,23,1.0,1
residual_diagnostics,8,handle,0.2,slot,0,0.042792413066385704,39,1.0,1
residual_diagnostics,8,handle,0.2,button,0,0.05553908747457137,37,1.0,1
residual_diagnostics,8,handle,0.2,flat,0,0.07830517153097796,31,1.0,1
residual_diagnostics,8,handle,0.35,handle,1,0.4136668412781561,23,1.0,1
residual_diagnostics,8,handle,0.35,slot,0,0.042792413066385704,39,1.0,1
residual_diagnostics,8,handle,0.35,button,0,0.05553908747457137,37,1.0,1
residual_diagnostics,8,handle,0.35,flat,0,0.07830517153097796,31,1.0,1
residual_diagnostics,8,handle,0.55,handle,1,0.587579884756417,23,1.0,1
residual_diagnostics,8,handle,0.55,slot,0,0.042792413066385704,39,1.0,1
residual_diagnostics,8,handle,0.55,button,0,0.05553908747457137,37,1.0,1
residual_diagnostics,8,handle,0.55,flat,0,0.07830517153097796,31,1.0,1
residual_diagnostics,8,slot,0.0,handle,0,0.020959968907889648,31,,0
residual_diagnostics,8,slot,0.0,slot,0,0.09485940879596255,19,,0
residual_diagnostics,8,slot,0.0,button,0,0.06767235926628712,34,,0
residual_diagnostics,8,slot,0.0,flat,0,0.012917202917202886,37,,0
residual_diagnostics,8,slot,0.1,handle,0,0.020959968907889648,31,1.0,1
residual_diagnostics,8,slot,0.1,slot,1,0.2527541456380678,19,1.0,1
residual_diagnostics,8,slot,0.1,button,0,0.06767235926628712,34,1.0,1
residual_diagnostics,8,slot,0.1,flat,0,0.012917202917202886,37,1.0,1
residual_diagnostics,8,slot,0.2,handle,0,0.020959968907889648,31,1.0,1
residual_diagnostics,8,slot,0.2,slot,1,0.35801730353280464,19,1.0,1
residual_diagnostics,8,slot,0.2,button,0,0.06767235926628712,34,1.0,1
residual_diagnostics,8,slot,0.2,flat,0,0.012917202917202886,37,1.0,1
residual_diagnostics,8,slot,0.35,handle,0,0.020959968907889648,31,1.0,1
residual_diagnostics,8,slot,0.35,slot,1,0.6211751982696467,19,1.0,1
residual_diagnostics,8,slot,0.35,button,0,0.06767235926628712,34,1.0,1
residual_diagnostics,8,slot,0.35,flat,0,0.012917202917202886,37,1.0,1
residual_diagnostics,8,slot,0.55,handle,0,0.020959968907889648,31,1.0,1
residual_diagnostics,8,slot,0.55,slot,1,0.6738067772170151,19,1.0,1
residual_diagnostics,8,slot,0.55,button,0,0.06767235926628712,34,1.0,1
residual_diagnostics,8,slot,0.55,flat,0,0.012917202917202886,37,1.0,1
residual_diagnostics,8,button,0.0,handle,0,0.04577386468952738,39,,0
residual_diagnostics,8,button,0.0,slot,0,0.1970265914585012,34,,0
residual_diagnostics,8,button,0.0,button,0,0.15563918757467143,27,,0
residual_diagnostics,8,button,0.0,flat,0,0.05507936507936506,25,,0
residual_diagnostics,8,button,0.1,handle,0,0.04577386468952738,39,0.6666666666666666,0
residual_diagnostics,8,button,0.1,slot,0,0.1970265914585012,34,0.6666666666666666,0
residual_diagnostics,8,button,0.1,button,1,0.19267622461170852,27,0.6666666666666666,0
residual_diagnostics,8,button,0.1,flat,0,0.05507936507936506,25,0.6666666666666666,0
residual_diagnostics,8,button,0.2,handle,0,0.04577386468952738,39,1.0,1
residual_diagnostics,8,button,0.2,slot,0,0.1970265914585012,34,1.0,1
residual_diagnostics,8,button,0.2,button,1,0.2667502986857826,27,1.0,1
residual_diagnostics,8,button,0.2,flat,0,0.05507936507936506,25,1.0,1
residual_diagnostics,8,button,0.35,handle,0,0.04577386468952738,39,1.0,1
residual_diagnostics,8,button,0.35,slot,0,0.1970265914585012,34,1.0,1
residual_diagnostics,8,button,0.35,button,1,0.41489844683393073,27,1.0,1
residual_diagnostics,8,button,0.35,flat,0,0.05507936507936506,25,1.0,1
residual_diagnostics,8,button,0.55,handle,0,0.04577386468952738,39,1.0,1
residual_diagnostics,8,button,0.55,slot,0,0.1970265914585012,34,1.0,1
residual_diagnostics,8,button,0.55,button,1,0.5630465949820789,27,1.0,1
residual_diagnostics,8,button,0.55,flat,0,0.05507936507936506,25,1.0,1
residual_diagnostics,8,flat,0.0,handle,0,0.07581422464049747,31,,0
residual_diagnostics,8,flat,0.0,slot,0,0.012152641878669268,35,,0
residual_diagnostics,8,flat,0.0,button,0,0.046138382421692437,23,,0
residual_diagnostics,8,flat,0.0,flat,0,0.024920634920634954,30,,0
residual_diagnostics,8,flat,0.1,handle,0,0.07581422464049747,31,1.0,1
residual_diagnostics,8,flat,0.1,slot,0,0.012152641878669268,35,1.0,1
