seed,access_flip_rate,model,brier,log_loss,accuracy,f1,auc,blocked_false_positive_rate,affordance_loss_rate,accessible_prediction_variance
29,0.0,caq_noisy_access,0.02693099152225514,0.11369605545106942,0.97,0.7757009345794392,0.8995775860890487,0.0,0.0,1.560003254953661e-32
29,0.02,caq_noisy_access,0.03387876947248096,0.13124799813531735,0.9578125,0.7109207708779444,0.8899916307060434,0.013647219379051518,0.004830917874396135,0.0012924525528012333
29,0.05,caq_noisy_access,0.04224893293849975,0.1548638432771649,0.94,0.627906976744186,0.8621041103713931,0.032412146025247356,0.033816425120772944,0.010385888506513319
29,0.1,caq_noisy_access,0.05251540869698691,0.18406835982949346,0.90625,0.5145631067961165,0.8397940941036729,0.06994199931763903,0.07246376811594203,0.01659888247037886
29,0.2,caq_noisy_access,0.06775107641995602,0.2432246101982272,0.9309375,0.0,0.7521732064116994,0.0,1.0,0.026213682759565916
29,0.3,caq_noisy_access,0.07158955927049471,0.2752389713862668,0.9309375,0.0,0.6769801886204942,0.0,1.0,0.0191709668993445
30,0.0,caq_noisy_access,0.030547265387855273,0.12564999143080363,0.9640625,0.7368421052631579,0.8753116192754316,0.0,0.0,1.8488927466117464e-32
30,0.02,caq_noisy_access,0.035985990964909426,0.13955244814958834,0.9540625,0.6865671641791045,0.8798320758099089,0.012064805239572561,0.014018691588785047,0.006767755257215311
30,0.05,caq_noisy_access,0.04595723022384515,0.1655360715331344,0.9353125,0.6086956521739131,0.8758930575367805,0.03378145467080317,0.028037383177570093,0.012593949563849263
30,0.1,caq_noisy_access,0.05673720115974096,0.196931250169936,0.905,0.5064935064935064,0.845552825774887,0.0672182006204757,0.07476635514018691,0.022239088009305956
30,0.2,caq_noisy_access,0.06798959523614762,0.24086315540683045,0.9065625,0.2430379746835443,0.7769235288180987,0.04136504653567735,0.7570093457943925,0.021840951794312672
30,0.3,caq_noisy_access,0.06991869786003269,0.26538972523357596,0.9303125,0.0,0.7081918023230417,0.0,1.0,0.01602460126300446
31,0.0,caq_noisy_access,0.028411648765879458,0.11937282036443164,0.9671875,0.7629796839729119,0.872641849078341,0.0,0.0,6.355568816477878e-33
31,0.02,caq_noisy_access,0.03730937179128972,0.14404909777432004,0.9525,0.6859504132231405,0.8556262600806451,0.015083990401097017,0.0136986301369863,0.006146346847116605
31,0.05,caq_noisy_access,0.04776813085507285,0.1715252187883712,0.9328125,0.6040515653775322,0.837382092453917,0.03702434007541995,0.0365296803652968,0.013876978973979423
31,0.1,caq_noisy_access,0.06367134784600373,0.21760624902393325,0.895,0.47987616099071206,0.8060720886136713,0.07713404182379156,0.1004566210045662,0.028396307748687084
31,0.2,caq_noisy_access,0.07611556534754811,0.26437502891827236,0.868125,0.3193548387096774,0.7425235215053764,0.09598902982516284,0.4703196347031963,0.03556347848653338
31,0.3,caq_noisy_access,0.0819045697803195,0.2989298068118996,0.8815625,0.20876826722338204,0.6707619287634409,0.06924922865958176,0.7579908675799086,0.02938242210731567
32,0.0,caq_noisy_access,0.028200338675251038,0.11848097713022493,0.96875,0.7674418604651163,0.8800191631306128,0.0,0.0,6.162975822039155e-33
32,0.02,caq_noisy_access,0.033802624950577925,0.1326709459231864,0.9584375,0.7139784946236559,0.8773842326713523,0.011986301369863013,0.0,5.235359335455951e-05
32,0.05,caq_noisy_access,0.04359225323702704,0.16254753689833673,0.9375,0.5192307692307693,0.8452830132535067,0.02089041095890411,0.36764705882352944,0.016689463922177166
32,0.1,caq_noisy_access,0.05264055547514289,0.18761588444505498,0.9175,0.4476987447698745,0.8314760371598098,0.04417808219178082,0.39705882352941174,0.02120479624138743
32,0.2,caq_noisy_access,0.06818690664780384,0.24240493845482064,0.9028125,0.2577565632458234,0.7689176401973445,0.04726027397260274,0.7303921568627451,0.024019845949326886
32,0.3,caq_noisy_access,0.0718559138523417,0.26747747835493746,0.929375,0.0,0.715305509102487,0.0,1.0,0.01658273675079423
33,0.0,caq_noisy_access,0.02688941421263447,0.1133671538112305,0.96875,0.7797356828193832,0.9025720695895191,0.0,0.0,1.5407439555097887e-32
33,0.02,caq_noisy_access,0.03889677706317812,0.14762301723337296,0.9496875,0.6811881188118812,0.8841100459850921,0.01915839890523435,0.02262443438914027,0.011914706391994094
33,0.05,caq_noisy_access,0.0469005487952621,0.1692821226785216,0.9346875,0.6179159049360147,0.8678684412659425,0.034895655148819704,0.04072398190045249,0.017240467886497093
33,0.1,caq_noisy_access,0.06400887169447315,0.21908468445346396,0.8965625,0.4899845916795069,0.8319989122117253,0.074580910023948,0.10407239819004525,0.03133631027190731
33,0.2,caq_noisy_access,0.08021766225969502,0.2737104043119433,0.826875,0.34515366430260047,0.7583388662989595,0.1495039343140609,0.20361990950226244,0.03622893805947129
33,0.3,caq_noisy_access,0.08424834207516252,0.3081381983265174,0.9271875,0.0,0.664832470480001,0.0,1.0,0.0270512026662708
34,0.0,caq_noisy_access,0.02413348122744653,0.10520659712016743,0.9721875,0.7944572748267898,0.8973667320732983,0.0,0.0,6.211124070648836e-33
34,0.02,caq_noisy_access,0.03229826084232724,0.12874125520226912,0.9590625,0.721868365180467,0.8804330010921528,0.014060356652949246,0.014018691588785047,0.006495958056732717
34,0.05,caq_noisy_access,0.04225432985379905,0.1562841813341436,0.94125,0.637065637065637,0.8544526292087329,0.03292181069958848,0.0514018691588785,0.018356020617179492
34,0.1,caq_noisy_access,0.05902215460191009,0.20214109788149945,0.9015625,0.5023696682464455,0.8218733868534203,0.07647462277091907,0.10747663551401869,0.030494819582568406
34,0.2,caq_noisy_access,0.07446480515553924,0.25180884893613337,0.871875,0.359375,0.7567899589332132,0.10185185185185185,0.4205607476635514,0.03304840168246279
34,0.3,caq_noisy_access,0.07742331726986248,0.2847512886548712,0.9315625,0.0,0.6730863199042949,0.0,1.0,0.026046366689944325
35,0.0,caq_noisy_access,0.028252020315389162,0.11748405856992825,0.96625,0.7662337662337663,0.8880553599314125,0.0,0.0,1.8681520460556188e-32
35,0.02,caq_noisy_access,0.03900193760018682,0.14766839707188242,0.949375,0.6823529411764706,0.8710819886299845,0.01828847481021394,0.021645021645021644,0.008868100864026021
35,0.05,caq_noisy_access,0.049274509703066086,0.17600268563247762,0.928125,0.5979020979020979,0.8492765794887721,0.04175293305728088,0.047619047619047616,0.016964810917355105
35,0.1,caq_noisy_access,0.06022692190209499,0.21152889659321936,0.8965625,0.4915514592933948,0.8073104620763766,0.0748792270531401,0.12121212121212122,0.029187739226734066
35,0.2,caq_noisy_access,0.07645376028427738,0.26902463045418806,0.8940625,0.21345707656612528,0.7242311971176909,0.048654244306418216,0.7445887445887446,0.03162553674351048
35,0.3,caq_noisy_access,0.08349323672963394,0.30940690274188204,0.9278125,0.0,0.6440170360682318,0.0,1.0,0.02658464351256668
36,0.0,caq_noisy_access,0.022548250186414882,0.09845774752130422,0.9753125,0.8105515587529976,0.9055610305062155,0.0,0.0,3.0863027358805455e-32
36,0.02,caq_noisy_access,0.030629111093302325,0.1206009928621344,0.963125,0.7400881057268722,0.8958680102038411,0.01330603889457523,0.00980392156862745,0.004377539239367641
36,0.05,caq_noisy_access,0.0454664398243559,0.1601177185056977,0.9365625,0.6162570888468809,0.8713533292153322,0.04128283862163084,0.04411764705882353,0.017107294765594323
36,0.1,caq_noisy_access,0.05756915728777612,0.19518366794297812,0.903125,0.5,0.8319399714883431,0.0767656090071648,0.10784313725490197,0.030388533225058356
36,0.2,caq_noisy_access,0.06940152462271146,0.24323726827655975,0.8928125,0.2292134831460674,0.7574041503793434,0.06073012623677926,0.7352941176470589,0.02738110149030378
36,0.3,caq_noisy_access,0.07122407869493794,0.26824416274716795,0.9334375,0.0,0.6881667193204983,0.0,1.0,0.019855416594687907
37,0.0,caq_noisy_access,0.027376984874443525,0.11378408151013296,0.9690625,0.8,0.9113545218113471,0.0,0.0,6.240013019814644e-32
37,0.02,caq_noisy_access,0.03768669474371842,0.14356819365716122,0.9528125,0.7198515769944341,0.8949304462802693,0.017445917655268667,0.024291497975708502,0.009846420807185242
37,0.05,caq_noisy_access,0.04866257889431073,0.17319728738875584,0.9309375,0.632279534109817,0.8744467938630999,0.04152128401953943,0.05263157894736842,0.016462613314304323
37,0.1,caq_noisy_access,0.06207964204944703,0.2115001970027813,0.9078125,0.47227191413237923,0.848202967916776,0.055826936496859735,0.38866396761133604,0.022974473097284374
37,0.2,caq_noisy_access,0.08165446709337468,0.2749674163628362,0.8584375,0.35561877667140823,0.7738479652941691,0.11025819958129798,0.43724696356275305,0.029142152388111294
37,0.3,caq_noisy_access,0.08833314742517953,0.30957575286291145,0.8625,0.2114695340501792,0.7088441952967917,0.08478715980460572,0.728744939271255,0.027750314621835373
38,0.0,caq_noisy_access,0.02689251708034883,0.11504897411309922,0.9690625,0.7814569536423841,0.9028328728955632,0.0,0.0,1.9259299443872359e-32
38,0.02,caq_noisy_access,0.038061365548244186,0.14493617749611054,0.9509375,0.689108910891089,0.8848994120563859,0.01935706878672658,0.017777777777777778,0.00692349506763422
38,0.05,caq_noisy_access,0.047843611585692294,0.17183452122357992,0.9315625,0.6096256684491979,0.8679089631885906,0.041479433114414106,0.05333333333333334,0.014191231493911084
38,0.1,caq_noisy_access,0.059051223666783906,0.20574460584512713,0.89875,0.5015384615384615,0.831050329390097,0.07604562737642585,0.10222222222222223,0.022143536786937135
38,0.2,caq_noisy_access,0.0667094515819659,0.23416620375011965,0.9021875,0.2837528604118993,0.7875212509740029,0.051157967507777395,0.7288888888888889,0.018806648017004064
38,0.3,caq_noisy_access,0.07233384819777208,0.26811153569705765,0.92875,0.0,0.7127163467214469,0.0,1.0,0.018244097394224817
39,0.0,caq_noisy_access,0.026173940737400914,0.10704589754027281,0.9696875,0.7531806615776081,0.8885191892492647,0.0,0.0,6.355568816477878e-33
39,0.02,caq_noisy_access,0.033160131830537364,0.1228532494431142,0.9546875,0.6756152125279642,0.8907075201042128,0.01909307875894988,0.01,0.00282010958888999
39,0.05,caq_noisy_access,0.04430966697993031,0.1560314815341482,0.9309375,0.5658153241650294,0.8544208591007856,0.04330037504261848,0.055,0.01931173522098514
39,0.1,caq_noisy_access,0.05113767882082795,0.18010399848031322,0.918125,0.41517857142857145,0.8203897296636001,0.0470508012274122,0.415,0.02441219904701801
39,0.2,caq_noisy_access,0.06576484717489674,0.23245862793771452,0.8721875,0.288695652173913,0.7538713640538226,0.0954653937947494,0.49,0.03081620294482549
39,0.3,caq_noisy_access,0.0679723238946315,0.2536510109284699,0.9396875,0.0,0.6929461653378731,0.0,1.0,0.022513159223843823
